0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32

1=	4
5=	4
1==	4
2==	4
3==	16

0	8
2==	2
3==	2
2==	2
3==	2
2==	8
0	8

0	8
4==	4
3==	4
4==	8
0	8

0	8
6==	4
5==	4
4==	4
3==	4
2==	4
1==	4

0	8
1==	4
4==	4
6==	8
0	8

0	8
1==	4
5==	4
4==	4
3==	4
2==	4
1==	4

0	32

0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
0	32
